action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
,RANGE,Food and nutrition bulletin,NLM_7906418,Electronic,,,1978,1998,"0379-5721 (Print), 1564-8265 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Fortschritte der Arzneimittelforschung. Progress in drug research. Progrès des recherches pharmaceutiques,NLM_1303005,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Fortschritte der Arzneimittelforschung. Progress in drug research. Progrès des recherches pharmaceutiques,NLM_1303005,Print,1,11,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Free radical biology & medicine,NLM_8709159,Electronic,,,0,0,"0891-5849 (Print), 1873-4596 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Free radical biology & medicine,NLM_8709159,Electronic,,,1987,0,"0891-5849 (Print), 1873-4596 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Free radical research communications,NLM_8709453,Print,,,0,0,8755-0199 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,Free radical research communications,NLM_8709453,Print,1,6,1985,1989,8755-0199 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,Free radical research communications,NLM_8709453,Print,18,18,1993,1993,8755-0199 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,Free radical research,NLM_9423872,Electronic,,,0,0,"1029-2470 (Electronic), 1071-5762 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Free radical research,NLM_9423872,Electronic,,,1997,0,"1029-2470 (Electronic), 1071-5762 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Frontiers of oral biology,NLM_9812095,Print,,,0,0,"1420-2433 (Print), 1662-3770 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Frontiers of oral biology,NLM_9812095,Print,9,11,0,0,"1420-2433 (Print), 1662-3770 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Frontiers of oral physiology,NLM_0425735,Print,,,0,0,0301-536X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Frontiers of oral physiology,NLM_0425735,Print,1,8,0,0,0301-536X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Frontiers of radiation therapy and oncology,NLM_0125544,Print,,,0,0,"0071-9676 (Print), 1662-3789 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Frontiers of radiation therapy and oncology,NLM_0125544,Print,3,34,0,0,"0071-9676 (Print), 1662-3789 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Gamete research,NLM_7806559,Electronic,,,0,0,0148-7280 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Gamete research,NLM_7806559,Electronic,,,1978,1989,0148-7280 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Gan,NLM_0151745,Print,,,0,0,0016-450X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Gan,NLM_0151745,Print,48,49,0,0,0016-450X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Gastroenterology clinics of North America,NLM_8706257,Electronic,,,0,0,"0889-8553 (Print), 1558-1942 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Gastroenterology clinics of North America,NLM_8706257,Electronic,,,1996,0,"0889-8553 (Print), 1558-1942 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Gastroenterology nursing : the official journal of the Society of Gastroenterology Nurses and Associates,NLM_8915377,Electronic,,,0,0,"1042-895X (Print), 1538-9766 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Gastroenterology nursing : the official journal of the Society of Gastroenterology Nurses and Associates,NLM_8915377,Electronic,,,1989,2008,"1042-895X (Print), 1538-9766 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Gastroenterology,NLM_0374630,Electronic,,,0,0,"0016-5085 (Print), 1528-0012 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Gastroenterology,NLM_0374630,Electronic,,,1995,0,"0016-5085 (Print), 1528-0012 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Gastrointestinal endoscopy,NLM_0010505,Electronic,,,0,0,"0016-5107 (Print), 1097-6779 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Gastrointestinal endoscopy,NLM_0010505,Electronic,,,1995,0,"0016-5107 (Print), 1097-6779 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Gene,NLM_7706761,Electronic,,,0,0,"0378-1119 (Print), 1879-0038 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Gene,NLM_7706761,Electronic,,,1976,0,"0378-1119 (Print), 1879-0038 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,General and comparative endocrinology,NLM_0370735,Electronic,,,0,0,"0016-6480 (Print), 1095-6840 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,General and comparative endocrinology,NLM_0370735,Electronic,,,1962,0,"0016-6480 (Print), 1095-6840 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,General hospital psychiatry,NLM_7905527,Electronic,,,0,0,"0163-8343 (Print), 1873-7714 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,General hospital psychiatry,NLM_7905527,Electronic,,,1995,0,"0163-8343 (Print), 1873-7714 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Genes & development,NLM_8711660,Electronic,,,0,0,"0890-9369 (Print), 1549-5477 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Genes & development,NLM_8711660,Electronic,,,1997,0,"0890-9369 (Print), 1549-5477 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Genetical research,NLM_0370741,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Genetical research,NLM_0370741,Print,11,68,1968,1996,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Genetics research,NLM_101550220,Electronic,,,0,0,"0016-6723 (Print), 1469-5073 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,Genetics research,NLM_101550220,Print,,,0,0,"0016-6723 (Print), 1469-5073 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Genetics research,NLM_101550220,Electronic,,,1960,1996,"0016-6723 (Print), 1469-5073 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Genetics research,NLM_101550220,Electronic,,,2001,0,"0016-6723 (Print), 1469-5073 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Genetics research,NLM_101550220,Print,90,94,2008,2012,"0016-6723 (Print), 1469-5073 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Genetics,NLM_0374636,Electronic,,,0,0,"0016-6731 (Print), 1943-2631 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Genetics,NLM_0374636,Electronic,,,1916,0,"0016-6731 (Print), 1943-2631 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Genitourinary medicine,NLM_8503853,Electronic,,,0,0,0266-4348 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,RANGE,Genitourinary medicine,NLM_8503853,Electronic,,,1985,0,0266-4348 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,HOLDING,Genome research,NLM_9518021,Electronic,,,0,0,"1088-9051 (Print), 1549-5469 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Genome research,NLM_9518021,Electronic,,,1997,0,"1088-9051 (Print), 1549-5469 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Genomics,NLM_8800135,Electronic,,,0,0,"0888-7543 (Print), 1089-8646 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Genomics,NLM_8800135,Electronic,,,1987,0,"0888-7543 (Print), 1089-8646 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Geriatric nursing (New York, N.Y.)",NLM_8309633,Electronic,,,0,0,"0197-4572 (Print), 1528-3984 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,"Geriatric nursing (New York, N.Y.)",NLM_8309633,Electronic,,,1995,0,"0197-4572 (Print), 1528-3984 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Geriatrics,NLM_2985102R,Electronic,,,0,0,"0016-867X (Print), 1936-5764 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Geriatrics,NLM_2985102R,Electronic,,,2001,2009,"0016-867X (Print), 1936-5764 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Gerodontics,NLM_8508083,Print,,,0,0,0109-565X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Gerodontics,NLM_8508083,Print,1,4,1985,1988,0109-565X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,"GP (London, England : 1994)",NLM_9437870,Electronic,,,0,0,0268-8417 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,"GP (London, England : 1994)",NLM_9437870,Electronic,,,2001,0,0268-8417 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,GP,NLM_0230511,Print,,,0,0,0016-3600 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,GP,NLM_0230511,Print,7,40,0,0,0016-3600 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv für klinische und experimentelle Ophthalmologie,NLM_8205248,Electronic,,,0,0,"0721-832X (Print), 1435-702X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv für klinische und experimentelle Ophthalmologie,NLM_8205248,Electronic,,,1854,0,"0721-832X (Print), 1435-702X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,"Grants for training, construction, medical libraries (Bethesda, Md. : 1983)",NLM_9306006,Print,,,0,0,8756-551X (Print),Yes,Limited Period Only,2,Years,0,No,No,No,2025-Jan-01
,HOLDING,"Growth, development, and aging : GDA",NLM_8809704,Print,,,0,0,1041-1232 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,"Growth, development, and aging : GDA",NLM_8809704,Print,52,66,1988,2002,1041-1232 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,"Growth, development, and aging : GDA",NLM_8809704,Print,68,70,2004,2007,1041-1232 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,"Growth, development, and aging : GDA",NLM_8809704,Print,71,71,2008,2008,1041-1232 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Growth,NLM_0205044,Print,,,0,0,0017-4793 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Growth,NLM_0205044,Print,12,51,1948,1987,0017-4793 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Gut,NLM_2985108R,Electronic,,,0,0,"0017-5749 (Print), 1468-3288 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Gut,NLM_2985108R,Electronic,,,1960,0,"0017-5749 (Print), 1468-3288 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Guy's Hospital reports,NLM_7612021,Print,,,0,0,0017-5889 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Guy's Hospital reports,NLM_7612021,Print,106,123,1957,1974,0017-5889 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Gynecologic investigation,NLM_0245073,Print,,,0,0,0017-5986 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Gynecologic investigation,NLM_0245073,Print,1,8,1970,1977,0017-5986 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Gynecologic oncology,NLM_0365304,Electronic,,,0,0,"0090-8258 (Print), 1095-6859 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Gynecologic oncology,NLM_0365304,Electronic,,,1972,0,"0090-8258 (Print), 1095-6859 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Handbook of experimental pharmacology,NLM_7902231,Print,,,0,0,0171-2004 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Handbook of experimental pharmacology,NLM_7902231,Print,50,149,0,0,0171-2004 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Harvard health letter,NLM_9425764,Electronic,,,0,0,1052-1577 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Harvard health letter,NLM_9425764,Electronic,,,1990,0,1052-1577 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Harvey lectures,NLM_0404252,Print,,,0,0,0073-0874 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Harvey lectures,NLM_0404252,Print,,,1917,1999,0073-0874 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Head & neck surgery,NLM_7909027,Print,,,0,0,0148-6403 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Head & neck surgery,NLM_7909027,Print,8,10,1986,1988,0148-6403 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Headache,NLM_2985091R,Electronic,,,0,0,"0017-8748 (Print), 1526-4610 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Headache,NLM_2985091R,Electronic,,,1997,0,"0017-8748 (Print), 1526-4610 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Health & place,NLM_9510067,Electronic,,,0,0,"1353-8292 (Print), 1873-2054 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Health & place,NLM_9510067,Electronic,,,1995,0,"1353-8292 (Print), 1873-2054 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Health care financing review,NLM_7909994,Print,,,0,0,"0195-8631 (Print), 1554-9887 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Health care financing review,NLM_7909994,Print,1,20,1979,1999,"0195-8631 (Print), 1554-9887 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Health care management review,NLM_7611530,Electronic,,,0,0,"0361-6274 (Print), 1550-5030 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Health care management review,NLM_7611530,Electronic,,,1976,2019,"0361-6274 (Print), 1550-5030 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Health care standards : official directory,NLM_9007352,Print,,,0,0,1044-4076 (Print),Yes,Limited Period Only,1,Years,0,No,No,No,2025-Jan-01
,HOLDING,Health education & behavior : the official publication of the Society for Public Health Education,NLM_9704962,Electronic,,,0,0,"1090-1981 (Print), 1552-6127 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Health education & behavior : the official publication of the Society for Public Health Education,NLM_9704962,Electronic,,,1997,1998,"1090-1981 (Print), 1552-6127 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Health education monographs,NLM_0431135,Electronic,,,0,0,0073-1455 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,RANGE,Health education monographs,NLM_0431135,Electronic,,,1957,0,0073-1455 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,HOLDING,Health education quarterly,NLM_8108606,Electronic,,,0,0,0195-8402 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,RANGE,Health education quarterly,NLM_8108606,Electronic,,,1980,0,0195-8402 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,HOLDING,Health management quarterly : HMQ,NLM_8502875,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Health management quarterly : HMQ,NLM_8502875,Print,9,15,1987,1993,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Health services reports,NLM_0430452,Electronic,,,0,0,0090-2918 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Health services reports,NLM_0430452,Electronic,87,89,0,0,0090-2918 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Health services research,NLM_0053006,Electronic,,,0,0,"0017-9124 (Print), 1475-6773 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Health services research,NLM_0053006,Electronic,,,1966,0,"0017-9124 (Print), 1475-6773 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Heart : a journal for the study of the circulation,NLM_17320600R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Heart : a journal for the study of the circulation,NLM_17320600R,Print,1,6,1909,1917,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Heart : a journal for the study of the circulation,NLM_17320600R,Print,16,16,1931,1933,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Heart (British Cardiac Society),NLM_9602087,Electronic,,,0,0,"1355-6037 (Print), 1468-201X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Heart (British Cardiac Society),NLM_9602087,Electronic,,,1996,0,"1355-6037 (Print), 1468-201X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Heart rhythm,NLM_101200317,Electronic,,,0,0,"1547-5271 (Print), 1556-3871 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Heart rhythm,NLM_101200317,Electronic,,,2004,0,"1547-5271 (Print), 1556-3871 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Helvetica medica acta,NLM_0401174,Print,,,0,0,0018-0203 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Helvetica medica acta,NLM_0401174,Print,33,37,1966,1973,0018-0203 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Helvetica odontologica acta,NLM_7610480,Print,,,0,0,0018-0211 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Helvetica odontologica acta,NLM_7610480,Print,1,19,1957,1975,0018-0211 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Helvetica paediatrica acta,NLM_0373005,Print,,,0,0,0018-022X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Helvetica paediatrica acta,NLM_0373005,Print,22,31,1967,1976,0018-022X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Hematology/oncology clinics of North America,NLM_8709473,Electronic,,,0,0,"0889-8588 (Print), 1558-1977 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Hematology/oncology clinics of North America,NLM_8709473,Electronic,,,1996,0,"0889-8588 (Print), 1558-1977 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,"Hepatology (Baltimore, Md.)",NLM_8302946,Electronic,,,0,0,"0270-9139 (Print), 1527-3350 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,"Hepatology (Baltimore, Md.)",NLM_8302946,Print,,,0,0,"0270-9139 (Print), 1527-3350 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,"Hepatology (Baltimore, Md.)",NLM_8302946,Electronic,,,1981,0,"0270-9139 (Print), 1527-3350 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,"Hepatology (Baltimore, Md.)",NLM_8302946,Print,1,40,1981,2004,"0270-9139 (Print), 1527-3350 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Histochemie. Histochemistry. Histochimie,NLM_0411277,Electronic,,,0,0,0018-2222 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Histochemie. Histochemistry. Histochimie,NLM_0411277,Electronic,,,1964,1973,0018-2222 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Histochemistry and cell biology,NLM_9506663,Electronic,,,0,0,"0948-6143 (Print), 1432-119X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Histochemistry and cell biology,NLM_9506663,Electronic,,,1958,0,"0948-6143 (Print), 1432-119X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,Histochemistry,NLM_0411300,Electronic,,,0,0,0301-5564 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Histochemistry,NLM_0411300,Electronic,,,1974,1994,0301-5564 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Histopathology,NLM_7704136,Electronic,,,0,0,"0309-0167 (Print), 1365-2559 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Histopathology,NLM_7704136,Electronic,,,1997,0,"0309-0167 (Print), 1365-2559 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,HIV surveillance report,NLM_101683253,Print,,,0,0,2376-0729 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,HIV surveillance report,NLM_101683253,Print,20,,0,0,2376-0729 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,HIV/AIDS prevention newsletter,NLM_9425852,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,HIV/AIDS prevention newsletter,NLM_9425852,Print,2,4,1991,1993,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,HIV/AIDS prevention,NLM_9518147,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,HIV/AIDS prevention,NLM_9518147,Print,,,1994,1998,,No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,"HIV/AIDS surveillance report (Atlanta, Ga.)",NLM_9517597,Print,,,0,0,"1048-759X (Print), 1933-3862 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"HIV/AIDS surveillance report (Atlanta, Ga.)",NLM_9517597,Print,5,19,0,0,"1048-759X (Print), 1933-3862 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Holistic nursing practice,NLM_8702105,Electronic,,,0,0,"0887-9311 (Print), 1550-5138 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Holistic nursing practice,NLM_8702105,Electronic,,,1986,2008,"0887-9311 (Print), 1550-5138 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Home healthcare nurse,NLM_8403379,Electronic,,,0,0,"0884-741X (Print), 1539-0713 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Home healthcare nurse,NLM_8403379,Electronic,,,1983,2008,"0884-741X (Print), 1539-0713 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Horizons in biochemistry and biophysics,NLM_7502793,Print,,,0,0,0096-2708 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Horizons in biochemistry and biophysics,NLM_7502793,Print,1,9,0,0,0096-2708 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Hormone and metabolic research = Hormon- und Stoffwechselforschung = Hormones et métabolisme,NLM_0177722,Electronic,,,0,0,"0018-5043 (Print), 1439-4286 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Hormone and metabolic research = Hormon- und Stoffwechselforschung = Hormones et métabolisme,NLM_0177722,Electronic,,,2000,0,"0018-5043 (Print), 1439-4286 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Hormone research in pædiatrics,NLM_101525157,Print,,,0,0,"1663-2818 (Print), 1663-2826 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Hormone research in pædiatrics,NLM_101525157,Print,,,2010,0,"1663-2818 (Print), 1663-2826 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Hormone research,NLM_0366126,Print,,,0,0,"0301-0163 (Print), 1423-0046 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Hormone research,NLM_0366126,Print,4,72,1973,2009,"0301-0163 (Print), 1423-0046 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Hormones and behavior,NLM_0217764,Electronic,,,0,0,"0018-506X (Print), 1095-6867 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Hormones and behavior,NLM_0217764,Electronic,,,1969,0,"0018-506X (Print), 1095-6867 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Hormones,NLM_0366127,Print,,,0,0,0018-5051 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Hormones,NLM_0366127,Print,1,3,1970,1972,0018-5051 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Hospital & community psychiatry,NLM_0040250,Print,,,0,0,0022-1597 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,RANGE,Hospital & community psychiatry,NLM_0040250,Print,18,45,1967,1994,0022-1597 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/17/23
,HOLDING,Hospital management,NLM_0373016,Print,,,0,0,0018-5744 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/20/23
,RANGE,Hospital management,NLM_0373016,Print,55,74,1943,1952,0018-5744 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/20/23
,RANGE,Hospital management,NLM_0373016,Print,79,82,1955,1956,0018-5744 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/20/23
,RANGE,Hospital management,NLM_0373016,Print,86,87,1958,1959,0018-5744 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/20/23
